SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Ek_Hizmet_Sayisi,Churn
0,-1.1595065416350294,-1.3150620447055927,116.95,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
0,0.1023712383613841,0.14003579733130567,2490.15,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,4,0
0,1.5677776925507676,-1.3499047524396575,1732.95,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
0,-0.7931549280876836,0.5631258198163787,1028.9,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
0,-1.2002122764736234,-1.4842980536996218,65.95,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0
0,-0.10115743583158582,-1.5224591145512167,637.55,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,-0.5082147842175256,0.28936168762015496,1463.5,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1,1
0,1.2828375486806096,0.712451710105228,5442.05,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,6,0
0,1.0793088744876398,-1.5440284098151615,1057.85,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
1,-1.2816237461508113,-0.3029643438589475,55.8,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,2,1
1,0.9978974048104517,0.9563506642436816,5625.55,True,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,3,0
0,1.3642490183577978,-0.4771778825292717,3364.55,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,3,0
0,-0.30468611002455576,-0.8056948411647401,970.55,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,2,0
0,-0.9152721326034655,-1.1756912137693334,255.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
0,-1.1595065416350294,-1.4793205240233267,77.5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,1.6084834273893616,0.8982794846869069,6474.4,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,6,0
1,1.5677776925507676,1.6631598782775683,8016.6,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,6,0
0,0.346605647392948,-1.4992306427285067,806.95,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
0,-0.9559778674420595,-1.5042081724048018,197.4,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,-1.2816237461508113,-0.4655636466179167,50.9,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
0,-1.2816237461508113,0.2877025110613896,73.6,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1,1
0,1.3235432835192036,1.472354574019594,7337.55,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,5,0
0,-1.1595065416350294,0.3457736906181643,338.1,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
0,-1.2816237461508113,0.3125901594428645,74.35,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,0
0,-1.2816237461508113,-0.7310318960203155,42.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0,-1.0373893371192475,-1.469365464670737,155.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,-1.1188008067964355,-1.4793205240233267,92.75,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,-0.8338606629262776,-0.37430893588584213,696.35,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,1,1
1,0.9164859351332638,1.1637477340893057,5509.3,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,3,1
0,0.8757802002946699,-0.6547097743171256,2460.55,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,3,0
1,-1.2409180113122174,0.14501332700760036,153.8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
0,-0.38609757970174374,-1.5042081724048018,426.65,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-0.7117434584104956,1.0210585500355165,1451.1,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,3,0
0,-1.2409180113122174,-0.5087022371458064,114.7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,1
0,0.9571916699718578,1.1172907904438856,5581.05,True,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,3,0
0,1.3235432835192036,1.3313245665245697,6914.95,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,4,0
0,-0.1825689055087738,0.928144662744677,2768.35,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,4,0
0,-1.2816237461508113,-1.3183803978231226,25.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,-0.9966836022806536,-0.8770394331916347,330.8,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,2,0
0,-0.38609757970174374,0.12676238486118555,1689.45,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,4,0
0,-0.6303319887333076,0.027211791335286027,1111.2,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2,0
0,-0.10115743583158582,0.1815152113004305,2044.75,True,False,False,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,4,0
1,1.4049547531963917,1.3495755086709846,7112.15,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False,4,0
0,-1.2816237461508113,0.5349198183173736,81.05,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0
0,-0.6710377235719016,-0.4970880012344514,810.2,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,3,1
0,-1.2816237461508113,-1.4959122896109767,19.85,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,1.0793088744876398,1.3960324523164045,6152.3,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,5,0
1,-0.5082147842175256,0.858459247276547,1951.0,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,2,1
0,-0.7931549280876836,0.23294968462214516,923.85,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,3,0
0,-0.1825689055087738,0.8302532457775423,2625.55,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,2,1
0,0.8350744654560759,0.8700734831879022,4862.5,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,2,0
0,-1.0373893371192475,-1.4909347599346818,137.6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1
0,0.30589991255435406,-1.3316538102932427,1024.7,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
0,1.4456604880349857,-1.3532231055571875,1498.85,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
0,-1.2816237461508113,0.18981109409425545,70.65,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,1.2014260790034217,1.3645080976998696,6703.5,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,True,True,False,False,4,0
0,-0.1825689055087738,0.873391836305432,2483.65,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,3,0
1,1.2014260790034217,0.8020472442785371,5618.3,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,3,0
0,-0.4675090493789317,-0.6397771852882409,985.05,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
1,0.346605647392948,1.2002496183821352,4016.2,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,4,0
0,-1.0780950719578415,0.1616050925952503,377.85,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
1,0.6722515261016999,0.8335715988950722,4547.25,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,2,1
0,1.4049547531963917,1.4756729271371243,7281.6,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,5,0
0,0.5094285867473239,1.1737027934418955,4483.95,False,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True,False,True,False,4,0
0,1.0793088744876398,-1.5141632317573919,1192.7,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-1.2816237461508113,0.888324425334317,91.7,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,3,1
0,1.6084834273893616,1.326347036848275,7537.5,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,5,0
0,1.4049547531963917,-1.464387934994442,1411.9,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
0,0.46872285190873,-1.5042081724048018,780.25,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,-1.2816237461508113,-0.6945300117274855,44.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,1.5677776925507676,1.359530568023575,7521.95,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,4,0
1,-1.1188008067964355,0.21635791903449522,371.6,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,1.3642490183577978,1.5154931645474838,7210.85,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,5,0
1,-0.019745966154397852,0.9480547814498567,2970.8,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,3,0
0,0.7943687306174818,-0.05574703660296358,3342.45,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,3,0
0,-1.2816237461508113,-0.6812565992573657,44.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,-0.5896262538947137,-1.4892755833759168,358.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,1.3642490183577978,-0.33614787503424737,3465.7,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,2,0
0,0.22448844287716607,0.48182616843689396,3013.05,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,2,1
0,-0.7117434584104956,1.2267964433223755,1667.25,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,False,4,0
0,0.5501343215859179,1.152133498177951,4630.2,False,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,4,0
0,1.3235432835192036,1.1687252637656007,6643.5,False,True,False,True,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,4,0
0,1.4456604880349857,-1.2984702791179428,1911.5,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-0.7931549280876836,1.064197140563406,1334.45,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,3,0
0,-0.9152721326034655,1.113972437326356,1058.25,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,3,1
0,-0.30468611002455576,-1.5075265255223318,516.3,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
0,-0.9152721326034655,-1.3017886322354726,251.6,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,1.6084834273893616,-1.2968111025591778,1872.2,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-1.2002122764736234,-0.4871329418818615,152.3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
0,-1.2409180113122174,-0.34942128750436724,114.1,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,1
0,0.22448844287716607,0.5332606417586087,3084.9,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False,5,0
0,1.2014260790034217,1.4159425710215843,6912.7,True,True,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,4,0
1,-0.8745663977648716,0.34079616094186965,775.3,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
0,-1.2002122764736234,0.5033954637008385,217.55,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,2,1
0,0.6722515261016999,-0.4356984685601469,2541.25,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,3,1
0,-0.6303319887333076,-1.5091857020810966,369.05,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-0.9966836022806536,-1.4677062881119718,137.6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,-1.2409180113122174,-0.4887921184406264,109.25,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,0
0,-1.2002122764736234,0.7771595958970623,262.05,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,3,1
1,-0.9559778674420595,0.6477438243133932,762.5,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1
0,1.5270719577121736,-1.3499047524396575,1724.15,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,-0.019745966154397852,0.9911933719777464,3131.55,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,4,0
0,-0.4268033145403377,0.3341594547068096,1573.95,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0
0,-0.7524491932490895,-1.5075265255223318,272.0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
0,-1.2409180113122174,0.8319124223363072,190.05,True,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,3,1
0,1.4456604880349857,-1.3167212212643575,1728.2,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,-0.7524491932490895,-1.477661347464562,275.7,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
0,-1.2409180113122174,0.8700734831879022,168.5,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,3,0
0,-1.2409180113122174,0.4917812277894838,164.5,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1
0,0.631545791263106,1.065856317122171,4692.95,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,True,False,4,0
0,-1.0780950719578415,-0.5236348261746914,270.8,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,1
1,0.428017117070136,1.2632983276152052,4414.3,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,4,1
0,0.14307697319997809,0.3524103968532244,2680.15,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,5,0
0,1.3642490183577978,1.1471559685016557,6710.5,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,False,4,1
0,1.0386031396490458,0.9264854861859115,5305.05,True,True,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,3,0
0,-0.38609757970174374,0.8335715988950722,2169.8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,2,1
0,-1.2816237461508113,1.2118638542934905,101.45,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,3,1
0,-0.7117434584104956,-1.4876164068171518,302.45,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
0,1.5677776925507676,1.1703844403243657,7209.0,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,5,0
0,-0.8338606629262776,0.8037064208373025,1057.55,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,2,0
0,-1.2816237461508113,-0.6596873039934208,45.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
1,-0.9559778674420595,-0.5219756496159262,447.9,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
0,-0.10115743583158582,-1.449455345965557,711.9,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0.1023712383613841,1.2102046777347255,3496.3,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,3,1
0,0.6722515261016999,-0.42408423264879186,2583.75,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
0,1.1607203441648277,-0.1154773927185032,3751.15,False,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,5,0
0,1.5270719577121736,-0.01260844607507388,4504.9,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,6,0
0,-0.9152721326034655,1.1836578527944854,1060.2,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,3,1
0,1.6084834273893616,-1.2885152197653527,1851.45,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,1.2014260790034217,-0.3378070515930122,3425.35,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,0
0,-0.9966836022806536,-0.6464138915233006,411.75,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
0,-1.2409180113122174,0.4984179340245439,174.45,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,0
0,0.6722515261016999,1.2865267994379153,5036.3,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,4,1
0,-1.2816237461508113,-1.5091857020810966,19.45,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,-0.30468611002455576,1.0210585500355165,2338.35,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,3,0
0,1.6084834273893616,0.3374778078243394,5336.35,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,5,0
0,0.26519417771576004,-0.47385952941174164,1905.4,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,3,0
0,-1.2002122764736234,0.14003579733130567,235.0,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,3,0
0,1.4863662228735797,1.2948226822317401,7446.9,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,4,1
0,-0.6710377235719016,-1.4992306427285067,294.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0
0,-0.8338606629262776,-1.0396387359506039,435.45,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,2,0
0,1.5677776925507676,0.06371367562811567,4748.7,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,3,0
0,-0.8338606629262776,-1.5108448786398618,198.1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
1,1.5677776925507676,1.3893957460813444,7623.2,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,4,0
0,0.5501343215859179,-0.26646245956611764,2560.1,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,3,0
0,1.6084834273893616,0.919848779950852,6733.0,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,6,0
0,-0.4268033145403377,0.3673429858821094,1783.6,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0,0
0,-1.2816237461508113,-0.3062826969764773,55.7,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,2,0
0,1.6084834273893616,1.7079576453642233,8543.25,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,6,0
0,0.346605647392948,-1.3167212212643575,996.45,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
0,0.8350744654560759,0.9928525485365113,5000.2,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,3,1
0,1.2014260790034217,1.2019087949409006,6638.35,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,False,False,False,3,0
0,-1.2409180113122174,1.0310136093881064,174.8,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,2,1
0,1.4863662228735797,0.9414180752147966,6398.05,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,3,0
0,-1.1595065416350294,-0.6513914211995958,196.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,-0.9559778674420595,-0.180185278510338,530.05,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,2,0
0,1.2421318138420157,0.21801709559326013,4576.3,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,4,0
0,-1.1188008067964355,-0.5900018885252911,223.15,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
0,0.346605647392948,-1.469365464670737,835.15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,-1.1188008067964355,0.9613281939199768,486.85,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,2,1
1,-1.2409180113122174,1.0144218438004564,181.65,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,3,0
0,0.020959768684196134,-0.12875080518862334,2018.4,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,3,0
0,-1.2816237461508113,-1.5174815848749215,19.2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,0.7536629957788878,-1.3084253384705327,1281.25,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,-0.9966836022806536,1.2085455011759603,780.5,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,3,1
1,-1.0373893371192475,0.2926800407376848,545.15,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,-1.1188008067964355,1.2998002119080347,541.9,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,4,1
0,-1.2816237461508113,0.505054640259604,80.15,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1
0,-0.5489205190561197,-0.6663240102284806,893.55,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,2,1
0,0.14307697319997809,1.135541732590301,3615.6,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,3,1
0,1.4456604880349857,-0.3477621109456021,3674.95,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,2,0
1,0.26519417771576004,1.1554518512954808,4036.0,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,3,0
1,-0.7117434584104956,0.5067138168183688,1217.25,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1,1
0,1.6084834273893616,-1.457751228759382,1493.75,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,-1.0373893371192475,-1.0197286172454239,256.6,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2,0
0,1.5677776925507676,-1.3432680462045974,1730.65,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,-0.7524491932490895,0.01725673198269617,937.6,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,3,1
0,-0.4268033145403377,-1.4760021709057967,471.55,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
1,1.6084834273893616,1.7394819999807578,8436.25,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,6,0
0,0.7943687306174818,0.8850060722167867,4627.8,True,True,False,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,False,3,0
0,0.1023712383613841,-0.09390809745455836,2096.1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,2,0
0,0.7129572609402939,-1.4859572302583868,930.9,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,0.9978974048104517,1.152133498177951,5497.05,False,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,3,0
0,1.4049547531963917,1.5735643441042586,7388.45,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,5,0
0,-0.8745663977648716,0.48348534499565887,795.65,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,2,0
0,0.1023712383613841,0.13505826765501053,2441.7,True,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,3,0
1,-1.2816237461508113,0.2860433345026247,73.55,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0,-0.1418631706701798,0.3076126297665698,1993.25,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
0,-0.019745966154397852,-1.472683817788267,654.55,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
0,-0.5082147842175256,-0.4356984685601469,1023.85,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,0
0,-0.4268033145403377,-1.5224591145512167,454.05,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
0,-0.2639803751859618,0.33250027814804467,1834.95,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1
0,-0.4268033145403377,-0.2714399892424126,1304.85,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,4,0
0,1.5270719577121736,-1.3200395743818876,1940.85,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,1.4456604880349857,0.6759498258123978,5560.0,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,5,0
0,-0.6303319887333076,0.8634367769528422,1612.2,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,3,0
0,-1.2409180113122174,-1.1292342701239135,59.05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,1
0,0.9164859351332638,-1.5008898192872717,1140.05,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0
0,0.22448844287716607,1.3246878602895098,3887.25,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False,4,0
0,-1.0373893371192475,-1.0047960282165391,246.6,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2,0
0,-1.1188008067964355,0.6908824148412829,470.95,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,2,1
0,0.346605647392948,1.1239274966789456,3959.15,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,4,0
0,-0.8745663977648716,-0.0009942101637186523,716.1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2,0
